id_publisher,publisher
13135,Torumees.Games
13136,Dadtax
13137,Poler Studio
13138,Ba Productions Llc
13139,Joe Strout
13140,Foxwright Productions
13141,Wormpod
13142,白信鸽工作室
13143,Vector Games
13144,Onep
13145,Watercress
13146,Askalot Games
13147,Dovetail Games - Fishing
13148,Beautifulbee
13149,Elixir Games
13150,Artificer Creator
13151,D4 Laboratory
13152,Lapys Games
13153,Pegnio Ltd
13154,Wolfi
13155,Sunny Days
13156,"Solidgames, Big Cheese Studio, Light Up Games"
13157,Elder Leaf Studio
13158,Blue Sky Games
13159,Demonlabs Interactive
13160,Off1C1Al
13161,Llamasoft Ltd.
13162,Phil Fortier
13163,Stephen Long
13164,Indispensable Studios
13165,Mikori Games
13166,Obgames
13167,Jobi'S Adventure Development Club
13168,Utopos Games
13169,Knifish Studio
13170,Mozmesh
13171,Vainture Studio
13172,Innerspacevr
13173,"Notex, A1Esska, Admia"
13174,Moonradish Inc.
13175,"100 Games, Gamersky Games"
13176,Tad Cordle
13177,Takayakata
13178,"Poshen Co., Ltd."
13179,Loomus Games
13180,"Lekker Spelen, Kud"
13181,"Untold Tales, Hyperstrange"
13182,Tn Games
13183,Throwback Entertainment
13184,Mecrew Games
13185,Smokeyajax
13186,Hypnotic Owl
13187,Youdagames
13188,Tempest Digital Ltd.  暴風數位服務有限公司
13189,Timer Games
13190,Qianmo Interact
13191,Revvalution Studio
13192,Orbi Universo Team
13193,Steamberry Studio
13194,Lionspoon Dream
13195,Meggic
13196,Pyros263
13197,Alikart Studio
13198,Ch-Gaming Studio
13199,Overjoyedgamedevs
13200,Dev Kacper
13201,Mini Fun Games
13202,Unrealuniverse
13203,Designated Play Space
13204,Gryphox Studios
13205,Cosmic Key
13206,Causa Creations
13207,Umeshu Lovers
13208,Comfycozy
13209,Garden Of Dreams
13210,Blamcam Interactive
13211,Bumblebee Studios
13212,Mb Studios
13213,Mythic Machine Software Llc
13214,Bryan Tabor
13215,"致意, 傅真"
13216,Mark Wortmann
13217,Goshfather
13218,Ginger Bear Games
13219,Agt - Almost Game Things
13220,"Silver Lining Interactive, Maple Whispering Limited"
13221,A Maze In - Live Escape Game
13222,Authogin
13223,Psychoseel
13224,Phantomheadache
13225,Verran
13226,Ikucrea
13227,Bepansrad Studio
13228,Endrealm
13229,Nateception Studios Llc
13230,Wizbane
13231,Witchgrove Games
13232,Rlty Chk
13233,Pumancz
13234,Erik Reis
13235,Hongshou Studio
13236,Znq.
13237,Dfrgames
13238,Okcity
13239,My Next Games
13240,Favour Toys Studios
13241,Hexascale Games
13242,Stormborn Studio
13243,Moist Dog Studio
13244,Redtigerpro
13245,Too Production
13246,Shkilla 89
13247,26K
13248,Tamno
13249,Gamer Bear
13250,"Galavalomka Games, Aslan Game Studio"
13251,Gamechuck
13252,Keer&Deem Creations
13253,Uaa Software
13254,Fifteen Feet
13255,Jayden Everest
13256,Kovik Studios
13257,Zelder
13258,Cool Games Studio
13259,Pavrek Games
13260,Arcadestyle
13261,X-Space
13262,Sgriu Soft
13263,Nohoho
13264,New Audio Technology
13265,Horrid Vision Llc
13266,Dev Team
13267,Aruma Studios
13268,Side Group
13269,Brownmonster Limited
13270,Right Games
13271,Luper
13272,New State
13273,Donislawdev
13274,98 Interactive
13275,Kakaos
13276,Amin Adukov
13277,Vn Devs
13278,Snci Studios
13279,"Laser Beams & Particle Streams Software, Inc."
13280,茄猫
13281,Guara Studios
13282,Uy Studios
13283,Win Or Learn
13284,The Jaywalk Ceo
13285,"Rockwell Studios, Llc"
13286,Mango X2
13287,Zeeentify
13288,Comic Shake
13289,Bigredb.
13290,Silver Cloud Games
13291,Little Bat Games
13292,Houndpicked Games
13293,Kabuk Games
13294,Itandfeel
13295,Undergrad Studios
13296,Neuroticfly Games
13297,Simplemole
13298,Justplaynow
13299,Futuretown
13300,Battlecare Inc
13301,Wurd Industries
13302,Subdream Studios
13303,Sixnails
13304,Draconia Dev Team
13305,Dungeoneering Studios
13306,Repatrick21
13307,Moshow Games
13308,Liam Clift
13309,"Kiloo, Qubyte Interactive"
13310,Synchrocollective
13311,New Games Corporation
13312,Otter Otter Game
13313,"Bloomz, Inc."
13314,Leslie Phillips
13315,Edenic Era Llc
13316,"Viridian Software, Soft Source Pte"
13317,Zit_X_Us
13318,Foundry
13319,Tim Murich
13320,Another Yeti
13321,Happyhorse Studio
13322,Holgersson Entertainment
13323,Bigben Interactive
13324,Twisted Brainz
13325,The Bueno Interactive
13326,Rhombico Games
13327,Owl Studio
13328,Achimphang Studio
13329,Wildgamesnet
13330,H7 Games
13331,Trapped Studios
13332,Mag B.
13333,Emilex Gaming
13334,傲雪小组
13335,Ulab Games
13336,Doky
13337,Sndo
13338,"Imcgames Co., Ltd."
13339,Blaze
13340,Idc Games
13341,Isaac Cohen
13342,Aerial Game Studios
13343,Juste Publishing
13344,Yugamesplay
13345,Kaijyu-09
13346,Yumero The Taleteller
13347,The Truthtellers
13348,Riqplay
13349,Hecthoor Entertainment
13350,One Digital Nation
13351,Oldground Software Oy
13352,The Psychiartist
13353,Dreland Enterprises
13354,Passageway Games
13355,Freestewdios
13356,Good Steward Games
13357,Multi-Form
13358,Nicolas Pierre-Loti-Viaud
13359,Pickysource
13360,Impartial Studios
13361,Untrustedlife
13362,Pelmeni Games
13363,Gamedevsg
13364,Shushanmao
13365,天河(Th Game)
13366,Lanstrash
13367,Meaty Ore Games
13368,Brainroot Studio
13369,Floofy Feather Studios
13370,Singular Works
13371,Ashina Games
13372,Mazehd
13373,"Rex Games, Indienova"
13374,Poroshin Develop
13375,Mccollum Games
13376,Mkaatr
13377,Ssstudio
13378,"Pixelsplit, Pixelsplit Simulations"
13379,Byte Sized Creations
13380,Casual Dev Aus
13381,Paulart
13382,Aidangig
13383,Joyfulstar
13384,Abstraction Games
13385,Grave Danger Games
13386,Warka Development
13387,Club Foxhole
13388,"Syphono4, Pretty Soon"
13389,Stopshut
13390,Velite Games
13391,Omar Chapa Hernandez
13392,"Unleash The Giraffe, Gamersky Games"
13393,月出之时
13394,Tanks2.De
13395,Pishah Llc
13396,Ape Apps
13397,Manydev Studio
13398,Studio Hex
13399,Myaosoft
13400,Infinadeck Studios
13401,Ica Games
13402,Barkers Crest Studio Llc
13403,Monomyth
13404,Jubstudio
13405,Falcon Interactive
13406,Rabid Troll Studios Llc
13407,Team Tapas
13408,Vesite
13409,Potgames
13410,From The Bard
13411,Exponential Games Inc.
13412,Primarch Interactive
13413,"Dystopian, Gamersky Games"
13414,Dronami
13415,Lazer Genu
13416,Alexander Taylor
13417,Alterego Games
13418,Turtlefox Games
13419,Gametotop
13420,O-Two Inc.
13421,Umbress
13422,Gunnar Games
13423,Keng7
13424,Dimitek
13425,Jon Aegis
13426,Halfmule
13427,Hidden Palm Interactive
13428,Notdeadluna Studio
13429,Cult Games
13430,2Xmilk
13431,Rtfm It Llc
13432,Slick Entertainment Inc.
13433,Beetlefish Studios
13434,Bkdove Studios
13435,Futurelovegame
13436,Letmedwight
13437,Graven Visual Novels
13438,Somov Kirill
13439,Teleopsia Games
13440,"Element Games, Llc"
13441,Ovenproof Games
13442,Airerror
13443,Four Eyes Productions
13444,Poppy Works
13445,Plasterbrain
13446,First Time Games
13447,Place2Start Studio
13448,Kultured Dev
13449,Retro Warp Gaming
13450,"Impact Gameworks, Doyoyo Games"
13451,乐谷游戏
13452,Borington
13453,Goethe Institute In Croatia And French Institute In Croatia And Gamechuck
13454,Exordium Games
13455,Mebiusu.
13456,Diggidy.Net
13457,Boardgameprogramplan
13458,俊哥哥
13459,Standby
13460,One Wheel Studio
13461,64K
13462,Duckman Army Games
13463,Synodic Arc
13464,"An Otter Team, Kabi Jedhagen"
13465,Ab Developer
13466,Thetobias
13467,Boringkate
13468,Cjs
13469,Sektan
13470,理工互助会
13471,Studioathome
13472,Daytime Devs
13473,Framelinenetwork
13474,Juezhu
13475,Roxiano Creations
13476,Joel-157
13477,Pinpoint Interactive
13478,Alperen Torun
13479,"Horizon'S End, Inc."
13480,Byulbram Studio
13481,Pansolo
13482,Odania Gmbh
13483,Aleph Null Ltd.
13484,Tom Simpson
13485,Bazaar Games
13486,Remix Games
13487,Ed Findlay
13488,Guilemus
13489,Green Cheese Games
13490,Sichris Productions
13491,"Fantastic, Yes"
13492,Game Ever Studio
13493,Mike Prosser
13494,Ravelin Games
13495,Mykel Flynn
13496,Hot Pizza Games
13497,Intern Pursuit Llc
13498,Basement Dweller Games
13499,Johan Aronsson
13500,"Eternal Dream, 林檎树"
13501,Modii Games Int.
13502,Emergence
13503,Toruko Games
13504,Dumbfounded
13505,Kodextra Solutions Opc Pvt Ltd
13506,Tormentor Games
13507,"Headbang Club, Hound Picked Games, Whispergames, Kakehashi"
13508,Retrowax Games
13509,Gmo Free Games
13510,Locomotivah
13511,The Covert Sheep Example
13512,Lapioware
13513,Manufacture 43
13514,Brnlg
13515,Imagination Station
13516,Real Game Machine
13517,"Move Games. Co., Ltd"
13518,Icad/Visionlab Puc-Rio
13519,Iiida Interactive
13520,Yeongho Kim
13521,Sinomod Studios
13522,Tsunamigames
13523,"Gamesforfarm, Andreev Worlds"
13524,Koodilab
13525,Jeff Sinasac
13526,"Poleaxe Games Llc, Forthright Entertainment"
13527,One Slice Of Pizza Games
13528,North Modding Company
13529,逃跑灵羊工作室
13530,Martin Mauersics
13531,Dead Genre Studios
13532,Tudou Game
13533,Vdapps
13534,Fun Asylum Studio
13535,Notus Games Ltd
13536,Gamehunt
13537,Xingcaistudio
13538,Sonera Game Studio
13539,咕咕工作室
13540,Daniella G. Games
13541,Chaikefushiji Studio
13542,Chosen Interactive
13543,Rabie Haddad
13544,Subreffiy
13545,Padsoft
13546,Szeiner
13547,Medic-Games
13548,Benn Powell
13549,Hippo Rider Games
13550,Crying Booth
13551,Spaceowl Games
13552,Bartłomiej Sapalski
13553,Gamefirst
13554,Pixel Bones Studio
13555,Stellar Oasis
13556,10Ft Games
13557,Faberludum
13558,Jjgames
13559,Ebstar
13560,Breadwork Games
13561,Magic Notion Ltd
13562,Integer Overflow
13563,Karlo Pavlovic
13564,Redratic
13565,A9
13566,Chris Folea
13567,Jaime Scribbles Games
13568,Alin Lucian
13569,Manatea Entertainment
13570,30 Matches
13571,"That Other Fish, That Fish"
13572,Blazewing
13573,"Reality Diversions, Llc."
13574,Dancegirl-Swimwear
13575,Ellada Games
13576,Phoenix Cockroach Studio
13577,Elvenneko
13578,Dev Arc
13579,Tyborggames
13580,Cloudnovel Llc
13581,Triplot Studio
13582,Alcedo Games
13583,Oa Game Studio
13584,Intersol Ooo
13585,Pandora Technology
13586,Spark Games
13587,"The Only Way Out, Milltower Studio"
13588,Rob Jinman
13589,Luja Studio
13590,Block 211
13591,Reset Game Studio
13592,Kz Games
13593,"Miwu Studio, Windfield Games"
13594,Geek Fried Maters Studio
13595,Silent Parrot Studio
13596,Panix
13597,John Kevin Corcoran
13598,Litang
13599,Bgnaturetrip
13600,Grudge Studio
13601,Crisan Andrei Alexandru
13602,Cronostase
13603,Kayac Inc.
13604,Alien Octopus Studio
13605,"Gamirror Games, Yiti Games"
13606,"Krillbite Studio, Iterco"
13607,Mgtd Games
13608,Cafe Empty
13609,Kurisu No Patto
13610,Musik Games
13611,Raffaele Picca
13612,Bon Studio
13613,"Sleepteam, Zima Software"
13614,Arrowsoftgames
13615,Xiaodongma
13616,3000White
13617,Urban Goose Games
13618,"Hh-Games, Shaman Games Studio"
13619,Psr Outdoors
13620,The Original Jöges & Affiliates
13621,Crow Interactive
13622,Gillis Llc
13623,Tru Or Die Inc
13624,Team Monumental
13625,Rainmaker Productions
13626,Michael Derek
13627,Startupgames
13628,Granola Studios
13629,Pixelynt
13630,Bluenothing Games
13631,Dreambox
13632,Bifrost Cloud Pte. Ltd.
13633,Idiot? Limited
13634,Cactus Island
13635,Worldgame Entertainment
13636,Nic3Ntertainment
13637,"Aequalis Studio, Antelus Games"
13638,Alex Meng
13639,Darktiger Developments
13640,Nightmare Phoenix
13641,Coldbones
13642,Eager Unknown
13643,A Winter'S Night Games
13644,Peter Hann
13645,Raven Sword Industries
13646,Matero Games
13647,Simdevs
13648,Iron Stag Games
13649,The Evergloom Team
13650,Oleg Kobzarev
13651,Veritable Joy Studios
13652,Warp Dynamics Limited
13653,Avrod Technologies Inc.
13654,Catalope Games
13655,Ogre Games Ltd
13656,Stairfall Institute
13657,Fierce Fun
13658,Wytchlight
13659,Nukearts Studio
13660,Shoor Games
13661,Aweswan
13662,Narrow Monolith
13663,Broken Helm Studio
13664,Shadowmatic Labs
13665,Gotoyourgame
13666,Hooting Banana Studios
13667,Ul
13668,Colossus Game Studio
13669,Fx Barcelona Games School
13670,Gameland
13671,Kyler
13672,Volcanolordgames
13673,Faceless Bear Games
13674,Studio Syndicat
13675,Maskner
13676,Sau Game Lab
13677,Mango Council
13678,Null Pointer Studio
13679,Adventure Islands
13680,Seeksick6
13681,Caprizant Games
13682,Psyop
13683,Noetic Games
13684,Radiance Star
13685,One Life Games
13686,Li Changchun
13687,Unbalanced Equations
13688,Cunum Games
13689,Rocket Monster Games
13690,Eightyeight Games
13691,Revmatek
13692,崔资坦独立游戏工作室
13693,Jonathan.S
13694,Cyphen Inc.
13695,Grumpy Rock Studios
13696,Mind Power
13697,Fire Panda Ltd.
13698,Perverse Games
13699,Xenoamess
13700,Lt
13701,Kevinthewolfy
13702,个人
13703,Udx Interactive Inc.
13704,Under The Stairs
13705,Tomatenquark Team
13706,V-Rshop
13707,Black Shell Media
13708,"Beijing Flydream Interactive Co.,Ltd"
13709,Games From The Abyss
13710,Megalithic Mainframe
13711,Zoozobra Studios
13712,And Gear
13713,"Fighter Base Publishing, Inc."
13714,Yann Annaert
13715,Keo R. Bun
13716,Greangame
13717,Chessgames
13718,Perfoon
13719,Dr. Kucho! Games
13720,Brain Lab Studio
13721,Ideonic
13722,Radiostatic
13723,"The Moon Pirates, Wings"
13724,Hra Interactive
13725,Dreamteck
13726,Throw The Project
13727,Petter Malmehed
13728,Vogelsap
13729,Honey Pie
13730,Meow Meow Meadows
13731,Cleril Calamity Studios
13732,Sawney Arnett
13733,Torreng Labs
13734,Penumbra.Tech
13735,Unikotoast
13736,Nimavoha Interactive
13737,Neox Games
13738,Gaia
13739,Evilized Productions
13740,Doubleton Game Studio
13741,"Bulkypix, Plug In Digital"
13742,Heroes Dev Team
13743,Commodore Industries
13744,Egg Inc.
13745,Anatola Howard
13746,Divr Labs
13747,Inasa Fujio
13748,Devbeef
13749,Lunar Madcap
13750,"Superhot Presents, Dejobaan Games, Grey Alien Games"
13751,Tf Studios
13752,Aleson
13753,Bossco Games
13754,Pixelfactor Ltd.
13755,Soiree Games
13756,Italic Pig Limited
13757,Shoujo City Developer
13758,Artists Entertainment
13759,"Divilusion, Smudge Coin"
13760,Pencilkids Ltd.
13761,Matti Kuehl
13762,Hitreg Studios
13763,Dalakoala Games
13764,Upandq
13765,Anchor Reality
13766,Bluebirdstory
13767,Not The Best Games
13768,Sungame Studio
13769,Nerdybird Studios
13770,Caleb Foss
13771,Doveinsky
13772,Artemis Computer Technologies
13773,巴豆肥工作室
13774,Ozber Cin
13775,Irusu Studios
13776,Kieffer Bros.
13777,Team Frizz
13778,三六零
13779,Naku Kinoko
13780,Sunland Estudios De Entretenimento Ltda
13781,Gramm Gmbh
13782,Glazed And Confused
13783,Crunchy Sushi
13784,Switchback Studio
13785,The Planar Danse
13786,Cross Game Studio
13787,Heartdreamers
13788,Oakgames
13789,Auer Media & Entertainment Corp.
13790,Ludovic Lafferayrie
13791,Spacesalad Studios
13792,We Are Huanxiangjin
13793,Thronelab
13794,Alex Grim
13795,Zakharchenko Sergey Alexandrovich
13796,Zaru
13797,In Secret Places
13798,Bongfish Gmbh
13799,Betomorrow
13800,Torch60
13801,Eros Game Studio 79
13802,Urban Meadows
13803,古德模型
13804,"Days Of Wonder, Asmodee Digital"
13805,Endrit Special Poductions
13806,Mibli
13807,Istanbul Simulator
13808,Huhi Games
13809,Studio Daimon
13810,Puntigames
13811,Ultrashock Gaming
13812,"Wired Productions, Gamersky Games"
13813,Prm Games
13814,Vchiban
13815,Whitesponge
13816,"Operaludica, Power Up Publishing"
13817,Joseph Griggs
13818,Evil Bunneh
13819,Ciel45
13820,Overidon Omnimedia
13821,Namoviot
13822,Flystar
13823,Drazorstudio
13824,William Sigurdsson
13825,Baleyc Studios
13826,Source Studio Ltd.
13827,Brighter3D Software Development Ltd
13828,David Teruel
13829,"Anvil-Soft, Plug In Digital"
13830,Polar Night Games
13831,Glitchy Pixel
13832,Mascot Entertainment
13833,Actual Humans
13834,Creative Mobile
13835,Team Recharge
13836,Hernan Perez
13837,Visigames
13838,"Bluemont Technology & Research, Inc."
13839,Gamestorm Ltd
13840,Kajinoyu
13841,Robson Paiva
13842,Aquadiun
13843,Finnsoft
13844,Axias
13845,Spawn Point Osk
13846,Otorakobo Inc.
13847,Jasmine Osler
13848,Sandbar3D
13849,Notyranny
13850,Retrofied Games
13851,Thomas Dhaussy
13852,Tuga Studios
13853,Quinetime
13854,Darewise Entertainment
13855,Idyllsend Studios
13856,Kid
13857,Gamenastica Studios
13858,Dark Royalty Studios
13859,Orb Square Studio
13860,Quantum Drop Studio
13861,Maxi
13862,Shrimple Studio
13863,Agaming+
13864,Dual Heights Software
13865,Infernal Interactive
13866,2Tainment Gmbh
13867,Noiseminded
13868,2S Games
13869,Cys20 Studio
13870,Greensky Games
13871,Witchy Cat Studios
13872,Hernán Smicht
13873,Me
13874,Carlos Cañizares Garcia
13875,Bluetreegames
13876,Michael Shoots
13877,Misfire Studios
13878,Cacti Council
13879,Otaku'S Industry
13880,Gigantumgames
13881,"Gameplaysmix, Thesirfm"
13882,Engin Baştürk
13883,Evil Games
13884,Thomas K. Young
13885,Richard Haraším
13886,ぽけそう
13887,伊泽悦耳
13888,Ondori Games
13889,Sky Bear Games
13890,灵思Ai工作室
13891,Lemoon Pie Games
13892,Up Down Play Studio
13893,Return First Games
13894,Reality Reflection
13895,Fusion Studios
13896,Cubicorn Games
13897,Vector Game
13898,Harentius
13899,Emergency Exit
13900,Helmi Bastami (Flyborg.Net)
13901,Helios Production
13902,Léo-Games
13903,Tchagata Games
13904,Advance Garde
13905,Semjon Uglev
13906,Rawr X3 Games
13907,Spacefish Games
13908,Mildbeast
13909,Seudo Nimm
13910,Grade 9 Games
13911,Uncorporeal Systems
13912,"Gwizz, Brex Studios"
13913,Rate My Funeral
13914,Nyfarious
13915,Sureai
13916,Silver Dice Games Inc.
13917,Im Games
13918,Rpg Ajans
13919,Upside Down Games
13920,Onebrainindiegames
13921,Tzar Games Studio
13922,Green Stream Studio
13923,Mythic Arc Llc
13924,Distinctivepixels
13925,Charred Games
13926,Nacro9 Game
13927,Jferreira
13928,"Cancan, Inc"
13929,Gorestation
13930,Foriero S.R.O.
13931,Aimino
13932,雨叶
13933,Caolei
13934,Buster4
13935,Maze Theory Ltd
13936,Malignant Potato
13937,Code Avarice
13938,James Korin
13939,Mihanikus Games
13940,Tenklabs
13941,Greyish Games
13942,Perspektik
13943,Sag
13944,Nami Tentou
13945,Lightning Rod Games
13946,Best Friend Games
13947,Mater
13948,Volfson Inc.
13949,Robotizar Games
13950,M3M Games
13951,Cockpitseeker
13952,Moon Snack Games
13953,Alien Finger
13954,Nuwenu Studio
13955,Qrostar
13956,Quantum Gear Studios
13957,Dahku
13958,Moonbear
13959,Spheroom
13960,Lead Games
13961,Nipsapp Gaming Software Pvt Ltd
13962,Spacebot Interactive
13963,The Wilburnness
13964,Serhii Vitukhin
13965,Qi Shan Shan
13966,"Voxelstorm, Armchair Software"
13967,Tocadovision
13968,Flamy Frog Interactive
13969,Flying Oak Games
13970,Ice-Cold Shivering Studios
13971,Whoisthis
13972,Darkcross Games
13973,Austin Boucher
13974,Ready Wolf
13975,E.Mert
13976,Starspell Studio
13977,"Waffle Iron Studios, Hellforge Studios"
13978,Tobias Arlt
13979,Lucian Hardner
13980,Shortstackstudio
13981,"You42, Inc."
13982,D.P.L.D.S
13983,Tree
13984,Scream Game
13985,94 Games
13986,Watu
13987,Heroes Productions
13988,Slava Bushuev
13989,"Exokit Inc, Pluto Vr"
13990,A.M. Team
13991,Jmj Interactive
13992,Syinewave
13993,Lordmartin101
13994,Pentavera
13995,Yuko Software
13996,Grannus Games
13997,Göksan Güner
13998,四元方程
13999,Organic Humans
14000,On The Wall Entertainment
14001,Witchcraft Video Game Ltd.
14002,"Anshar Publishing, Surefire.Games"
14003,Nordville Technology Ltd
14004,Irregulars
14005,Konstantinos Katsoris
14006,白醋零卡
14007,Zombie Transmitted Disease
14008,Takethem.Games (Creative)
14009,Aux-In Games
14010,"Nobody Studio, Rmasia"
14011,Illusoryworldentertainment
14012,Emergeworlds
14013,Agger Interactive
14014,Luke Gayson
14015,Curlee Fro
14016,Undermax Games
14017,多极网络
14018,Dragonseye Limited
14019,House House
14020,"Phoenixx Inc., 2P Games"
14021,Ubisoft®
14022,Makka Studios
14023,Loquendero Dev
14024,Incinious
14025,Outofthebit Ltd
14026,Persona Theory Games
14027,"2Gt, Dexter.Co"
14028,"Jast Blue, Jast"
14029,Your Story Interactive
14030,Simplicity Games
14031,Guangzhou Hezhi Co.Ltd
14032,43Dm Software
14033,Srd Team
14034,Lt Games
14035,Alman
14036,Silengames
14037,Alfred Lam
14038,Great Conspiracy Theory
14039,Retroepic Software
14040,Dragon'S Games
14041,Mímir Studio
14042,Grandpa Pixel
14043,Burning Pick Entertainment
14044,Klikscene
14045,Cynosure Studios
14046,Hardcore Studio
14047,Allugic Llc
14048,Bondos
14049,Sig (Kn1053)
14050,"Aleksander Vargas, True Nightmare"
